"(0,0)",0,0
"(0,1)",0,0
"(0,2)",0,0
"(0,3)",0,0
"(0,4)",0,0
"(0,5)",0,0
"(0,6)",0,0
"(0,7)",0,0
"(0,8)",0,0
"(0,9)",0,0
"(1,0)",0,0
"(1,1)",0,0
"(1,2)",0,0
"(1,3)",0,0
"(1,4)",0,0
"(1,5)",0,0
"(1,6)",0,0
"(1,7)",0,0
"(1,8)",0,0
"(1,9)",0,0
"(2,0)",0,0
"(2,1)",0,0
"(2,2)",0,0
"(2,3)",0,0
"(2,4)",0,0
"(2,5)",0,0
"(2,6)",0,0
"(2,7)",0,0
"(2,8)",0,0
"(2,9)",0,0
"(3,0)",0,0
"(3,1)",0,0
"(3,2)",0,0
"(3,3)",0,0
"(3,4)",0,0
"(3,5)",0,0
"(3,6)",0,0
"(3,7)",0,0
"(3,8)",0,0
"(3,9)",0,0
"(4,0)",0,0
"(4,1)",0,0
"(4,2)",0,0
"(4,3)",0,0
"(4,4)",0,0
"(4,5)",0,0
"(4,6)",0,0
"(4,7)",0,0
"(4,8)",0,0
"(4,9)",0,0
"(5,0)",0,0
"(5,1)",0,0
"(5,2)",0,0
"(5,3)",0,0
"(5,4)",0,0
"(5,5)",0,0
"(5,6)",0,0
"(5,7)",0,0
"(5,8)",0,0
"(5,9)",0,0
"(6,0)",0,0
"(6,1)",0,0
"(6,2)",0,0
"(6,3)",0,0
"(6,4)",0,0
"(6,5)",0,0
"(6,6)",0,0
"(6,7)",0,0
"(6,8)",0,0
"(6,9)",0,0
"(7,0)",0,0
"(7,1)",0,0
"(7,2)",0,0
"(7,3)",0,0
"(7,4)",0,0
"(7,5)",0,0
"(7,6)",0,0
"(7,7)",0,0
"(7,8)",0,0
"(7,9)",0,0
"(8,0)",0,0
"(8,1)",0,0
"(8,2)",0,0
"(8,3)",0,0
"(8,4)",0,0
"(8,5)",0,0
"(8,6)",0,0
"(8,7)",0,0
"(8,8)",0,0
"(8,9)",0,0
"(9,0)",0,0
"(9,1)",0,0
"(9,2)",0,0
"(9,3)",0,0
"(9,4)",0,0
"(9,5)",0,0
"(9,6)",0,0
"(9,7)",0,0
"(9,8)",0,0
"(9,9)",0,0
"(0,0)",1,1.99
"(0,1)",1,0.653
"(0,2)",1,1.99
"(0,3)",1,1.99
"(0,4)",1,1.99
"(0,5)",1,1.99
"(0,6)",1,-0.405
"(0,7)",1,-1.99
"(0,8)",1,-1.99
"(0,9)",1,-1.99
"(1,0)",1,1.792
"(1,1)",1,-0.405
"(1,2)",1,1.99
"(1,3)",1,0.851
"(1,4)",1,0.752
"(1,5)",1,0.752
"(1,6)",1,0.752
"(1,7)",1,-0.04
"(1,8)",1,0.752
"(1,9)",1,-0.238
"(2,0)",1,-0.405
"(2,1)",1,-0.139
"(2,2)",1,0.653
"(2,3)",1,-1.198
"(2,4)",1,-1.198
"(2,5)",1,-0.405
"(2,6)",1,1.693
"(2,7)",1,0.752
"(2,8)",1,1.693
"(2,9)",1,-0.207
"(3,0)",1,-0.04
"(3,1)",1,-0.04
"(3,2)",1,-0.04
"(3,3)",1,-0.04
"(3,4)",1,-0.04
"(3,5)",1,0.554
"(3,6)",1,1.891
"(3,7)",1,0.752
"(3,8)",1,1.99
"(3,9)",1,1.99
"(4,0)",1,-0.04
"(4,1)",1,-0.04
"(4,2)",1,-0.04
"(4,3)",1,-0.04
"(4,4)",1,-0.04
"(4,5)",1,-1.198
"(4,6)",1,0.653
"(4,7)",1,0.752
"(4,8)",1,1.99
"(4,9)",1,1.99
"(5,0)",1,-0.04
"(5,1)",1,-0.04
"(5,2)",1,-0.04
"(5,3)",1,-0.04
"(5,4)",1,-0.04
"(5,5)",1,-1.198
"(5,6)",1,-0.139
"(5,7)",1,0.752
"(5,8)",1,1.693
"(5,9)",1,-0.207
"(6,0)",1,-0.04
"(6,1)",1,-0.04
"(6,2)",1,-0.04
"(6,3)",1,0.752
"(6,4)",1,0.752
"(6,5)",1,0.653
"(6,6)",1,-1.198
"(6,7)",1,-0.04
"(6,8)",1,0.752
"(6,9)",1,0.752
"(7,0)",1,-0.04
"(7,1)",1,-0.04
"(7,2)",1,0.752
"(7,3)",1,1.99
"(7,4)",1,1.99
"(7,5)",1,1.99
"(7,6)",1,0.653
"(7,7)",1,1.99
"(7,8)",1,1.99
"(7,9)",1,1.99
"(8,0)",1,-0.04
"(8,1)",1,-0.04
"(8,2)",1,-0.04
"(8,3)",1,0.752
"(8,4)",1,0.752
"(8,5)",1,0.752
"(8,6)",1,-0.04
"(8,7)",1,-0.04
"(8,8)",1,-0.405
"(8,9)",1,-0.405
"(9,0)",1,-0.04
"(9,1)",1,-0.04
"(9,2)",1,-0.04
"(9,3)",1,-0.04
"(9,4)",1,-0.04
"(9,5)",1,-0.04
"(9,6)",1,-0.04
"(9,7)",1,-0.04
"(9,8)",1,-0.139
"(9,9)",1,-1.198
"(0,0)",2,2.97
"(0,1)",2,1.56
"(0,2)",2,2.97
"(0,3)",2,2.97
"(0,4)",2,2.97
"(0,5)",2,2.97
"(0,6)",2,0.495
"(0,7)",2,-1.715
"(0,8)",2,-2.97
"(0,9)",2,-2.97
"(1,0)",2,2.713
"(1,1)",2,0.495
"(1,2)",2,2.97
"(1,3)",2,1.817
"(1,4)",2,1.684
"(1,5)",2,1.684
"(1,6)",2,1.449
"(1,7)",2,0.547
"(1,8)",2,1.449
"(1,9)",2,-0.251
"(2,0)",2,0.338
"(2,1)",2,-0.125
"(2,2)",2,1.482
"(2,3)",2,-1.268
"(2,4)",2,-1.19
"(2,5)",2,0.26
"(2,6)",2,2.531
"(2,7)",2,1.449
"(2,8)",2,2.629
"(2,9)",2,0.723
"(3,0)",2,-0.079
"(3,1)",2,-0.079
"(3,2)",2,-0.079
"(3,3)",2,-0.079
"(3,4)",2,-0.079
"(3,5)",2,1.298
"(3,6)",2,2.729
"(3,7)",2,1.684
"(3,8)",2,2.94
"(3,9)",2,2.97
"(4,0)",2,-0.079
"(4,1)",2,-0.079
"(4,2)",2,-0.079
"(4,3)",2,-0.079
"(4,4)",2,-0.079
"(4,5)",2,-0.72
"(4,6)",2,1.413
"(4,7)",2,1.684
"(4,8)",2,2.94
"(4,9)",2,2.97
"(5,0)",2,-0.079
"(5,1)",2,-0.079
"(5,2)",2,-0.079
"(5,3)",2,-0.079
"(5,4)",2,-0.079
"(5,5)",2,-1.268
"(5,6)",2,0.501
"(5,7)",2,1.449
"(5,8)",2,2.629
"(5,9)",2,0.723
"(6,0)",2,-0.079
"(6,1)",2,-0.079
"(6,2)",2,0.547
"(6,3)",2,1.606
"(6,4)",2,1.684
"(6,5)",2,1.482
"(6,6)",2,-0.72
"(6,7)",2,0.433
"(6,8)",2,1.684
"(6,9)",2,1.684
"(7,0)",2,-0.079
"(7,1)",2,0.547
"(7,2)",2,1.606
"(7,3)",2,2.97
"(7,4)",2,2.97
"(7,5)",2,2.97
"(7,6)",2,1.482
"(7,7)",2,2.97
"(7,8)",2,2.97
"(7,9)",2,2.97
"(8,0)",2,-0.079
"(8,1)",2,-0.079
"(8,2)",2,0.547
"(8,3)",2,1.684
"(8,4)",2,1.684
"(8,5)",2,1.684
"(8,6)",2,0.469
"(8,7)",2,-0.079
"(8,8)",2,0.495
"(8,9)",2,0.495
"(9,0)",2,-0.079
"(9,1)",2,-0.079
"(9,2)",2,-0.079
"(9,3)",2,-0.079
"(9,4)",2,-0.079
"(9,5)",2,-0.079
"(9,6)",2,-0.079
"(9,7)",2,-0.079
"(9,8)",2,-0.125
"(9,9)",2,-1.268
"(0,0)",3,3.94
"(0,1)",3,2.515
"(0,2)",3,3.94
