"(2,0)",15,11.803
"(2,1)",15,10.441
"(2,2)",15,9.945
"(2,3)",15,11.299
"(2,4)",15,12.1
"(2,5)",15,11.101
"(3,0)",15,10.409
"(3,1)",15,9.309
"(3,2)",15,8.895
"(3,3)",15,9.182
"(3,4)",15,10.932
"(3,5)",15,11.899
"(4,0)",15,9.169
"(4,1)",15,8.204
"(4,2)",15,7.774
"(4,3)",15,8.202
"(4,4)",15,8.9
"(4,5)",15,10.642
"(5,0)",15,7.799
"(5,1)",15,6.597
"(5,2)",15,6.564
"(5,3)",15,7.543
"(5,4)",15,8.537
"(5,5)",15,9.5
"(0,0)",16,15.705
"(0,1)",16,14.099
"(0,2)",16,14.108
"(0,3)",16,12.982
"(0,4)",16,12.868
"(0,5)",16,14.022
"(1,0)",16,14.099
"(1,1)",16,11.588
"(1,2)",16,12.834
"(1,3)",16,13.217
"(1,4)",16,12.245
"(1,5)",16,11.671
"(2,0)",16,12.654
"(2,1)",16,11.292
"(2,2)",16,10.713
"(2,3)",16,12.03
"(2,4)",16,12.801
"(2,5)",16,11.802
"(3,0)",16,11.26
"(3,1)",16,10.159
"(3,2)",16,9.667
"(3,3)",16,9.912
"(3,4)",16,11.63
"(3,5)",16,12.577
"(4,0)",16,10.019
"(4,1)",16,9.053
"(4,2)",16,8.544
"(4,3)",16,8.925
"(4,4)",16,9.593
"(4,5)",16,11.319
"(5,0)",16,8.647
"(5,1)",16,7.443
"(5,2)",16,7.234
"(5,3)",16,8.215
"(5,4)",16,9.21
"(5,5)",16,10.174
"(0,0)",17,16.548
"(0,1)",17,14.942
"(0,2)",17,14.855
"(0,3)",17,13.727
"(0,4)",17,13.614
"(0,5)",17,14.768
"(1,0)",17,14.942
"(1,1)",17,12.431
"(1,2)",17,13.589
"(1,3)",17,13.944
"(1,4)",17,12.969
"(1,5)",17,12.417
"(2,0)",17,13.497
"(2,1)",17,12.135
"(2,2)",17,11.474
"(2,3)",17,12.755
"(2,4)",17,13.497
"(2,5)",17,12.499
"(3,0)",17,12.102
"(3,1)",17,11.001
"(3,2)",17,10.432
"(3,3)",17,10.636
"(3,4)",17,12.324
"(3,5)",17,13.25
"(4,0)",17,10.861
"(4,1)",17,9.894
"(4,2)",17,9.308
"(4,3)",17,9.643
"(4,4)",17,10.281
"(4,5)",17,11.991
"(5,0)",17,9.488
"(5,1)",17,8.282
"(5,2)",17,7.898
"(5,3)",17,8.881
"(5,4)",17,9.879
"(5,5)",17,10.843
"(0,0)",18,17.383
"(0,1)",18,15.776
"(0,2)",18,15.595
"(0,3)",18,14.465
"(0,4)",18,14.352
"(0,5)",18,15.506
"(1,0)",18,15.776
"(1,1)",18,13.266
"(1,2)",18,14.337
"(1,3)",18,14.665
"(1,4)",18,13.687
"(1,5)",18,13.155
"(2,0)",18,14.331
"(2,1)",18,12.969
"(2,2)",18,12.227
"(2,3)",18,13.476
"(2,4)",18,14.19
"(2,5)",18,13.191
"(3,0)",18,12.937
"(3,1)",18,11.836
"(3,2)",18,11.189
"(3,3)",18,11.355
"(3,4)",18,13.015
"(3,5)",18,13.918
"(4,0)",18,11.696
"(4,1)",18,10.728
"(4,2)",18,10.065
"(4,3)",18,10.356
"(4,4)",18,10.966
"(4,5)",18,12.659
"(5,0)",18,10.322
"(5,1)",18,9.114
"(5,2)",18,8.558
"(5,3)",18,9.543
"(5,4)",18,10.544
"(5,5)",18,11.508
"(0,0)",19,18.209
"(0,1)",19,16.602
"(0,2)",19,16.327
"(0,3)",19,15.195
"(0,4)",19,15.082
"(0,5)",19,16.237
"(1,0)",19,16.602
"(1,1)",19,14.092
"(1,2)",19,15.076
"(1,3)",19,15.381
"(1,4)",19,14.4
