"(8,2)",2,2,83.316
"(8,3)",2,2,82.228
"(8,4)",2,2,88.159
"(8,5)",2,2,89.322
"(8,6)",2,2,90.501
"(8,7)",2,3,95.873
"(8,8)",2,0,97.506
"(8,9)",2,0,97.506
"(9,0)",2,0,86.666
"(9,1)",2,1,85.535
"(9,2)",2,1,84.419
"(9,3)",2,1,83.316
"(9,4)",2,3,89.322
"(9,5)",2,3,90.501
"(9,6)",2,3,91.694
"(9,7)",2,3,92.902
"(9,8)",2,3,94.126
"(9,9)",2,0,94.942
"(0,0)",3,0,99.999
"(0,1)",3,1,98.538
"(0,2)",3,3,99.96
"(0,3)",3,3,99.997
"(0,4)",3,3,99.997
"(0,5)",3,1,99.997
"(0,6)",3,1,97.503
"(0,7)",3,1,95.041
"(0,8)",3,1,92.609
"(0,9)",3,1,90.207
"(1,0)",3,0,99.692
"(1,1)",3,1,97.202
"(1,2)",3,0,99.657
"(1,3)",3,0,98.806
"(1,4)",3,0,98.7
"(1,5)",3,0,98.7
"(1,6)",3,0,96.238
"(1,7)",3,0,93.806
"(1,8)",3,0,91.404
"(1,9)",3,0,89.032
"(2,0)",3,0,97.202
"(2,1)",3,0,96.079
"(2,2)",3,0,97.351
"(2,3)",3,2,89.138
"(2,4)",3,1,87.144
"(2,5)",3,3,92.711
"(2,6)",3,0,95.144
"(2,7)",3,3,97.088
"(2,8)",3,2,98.334
"(2,9)",3,2,96.497
"(3,0)",3,0,95.787
"(3,1)",3,1,94.543
"(3,2)",3,1,93.314
"(3,3)",3,1,91.775
"(3,4)",3,1,90.098
"(3,5)",3,3,93.725
"(3,6)",3,0,95.438
"(3,7)",3,3,97.333
"(3,8)",3,3,98.698
"(3,9)",3,2,98.748
"(4,0)",3,0,94.543
"(4,1)",3,1,93.449
"(4,2)",3,0,92.1
"(4,3)",3,0,90.423
"(4,4)",3,0,89.142
"(4,5)",3,3,90.905
"(4,6)",3,2,93.211
"(4,7)",3,3,96.89
"(4,8)",3,0,98.536
"(4,9)",3,0,98.739
"(5,0)",3,0,93.314
"(5,1)",3,1,92.1
"(5,2)",3,2,95.85
"(5,3)",3,1,94.605
"(5,4)",3,1,92.91
"(5,5)",3,3,91.741
"(5,6)",3,2,94.267
"(5,7)",3,1,93.464
"(5,8)",3,0,97.841
"(5,9)",3,0,96.434
"(6,0)",3,0,92.1
"(6,1)",3,3,96.004
"(6,2)",3,2,97.266
"(6,3)",3,2,98.545
"(6,4)",3,2,98.703
"(6,5)",3,2,98.397
"(6,6)",3,2,95.924
"(6,7)",3,1,94.544
"(6,8)",3,2,98.703
"(6,9)",3,2,98.703
"(7,0)",3,0,90.902
"(7,1)",3,3,97.266
"(7,2)",3,3,98.545
"(7,3)",3,3,99.999
"(7,4)",3,0,99.999
"(7,5)",3,1,99.999
"(7,6)",3,1,98.397
"(7,7)",3,3,99.999
"(7,8)",3,0,99.999
"(7,9)",3,0,99.999
"(8,0)",3,0,89.719
"(8,1)",3,1,88.408
"(8,2)",3,0,97.266
"(8,3)",3,0,98.703
"(8,4)",3,0,98.703
"(8,5)",3,0,98.703
"(8,6)",3,0,97.121
"(8,7)",3,3,96.075
"(8,8)",3,0,97.506
"(8,9)",3,0,97.506
"(9,0)",3,0,88.408
"(9,1)",3,1,87.256
"(9,2)",3,1,86.118
"(9,3)",3,3,89.903
"(9,4)",3,3,91.089
"(9,5)",3,3,92.289
"(9,6)",3,3,93.505
"(9,7)",3,3,94.736
"(9,8)",3,0,95.983
"(9,9)",3,0,95.146
"(0,0)",4,0,99.999
"(0,1)",4,1,98.538
"(0,2)",4,0,99.999
"(0,3)",4,3,99.999
"(0,4)",4,3,99.999
"(0,5)",4,1,99.999
"(0,6)",4,1,97.506
"(0,7)",4,1,95.043
"(0,8)",4,1,92.611
"(0,9)",4,1,90.209
"(1,0)",4,0,99.692
"(1,1)",4,1,97.202
"(1,2)",4,3,99.999
"(1,3)",4,0,98.845
"(1,4)",4,0,98.703
"(1,5)",4,0,98.703
"(1,6)",4,0,96.24
"(1,7)",4,2,96.642
"(1,8)",4,2,97.876
"(1,9)",4,2,96.056
"(2,0)",4,0,97.202
"(2,1)",4,0,96.079
"(2,2)",4,0,97.728
"(2,3)",4,2,89.829
"(2,4)",4,3,92.826
"(2,5)",4,3,95.485
"(2,6)",4,3,97.953
"(2,7)",4,3,97.913
"(2,8)",4,2,99.163
"(2,9)",4,2,97.319
"(3,0)",4,0,95.787
"(3,1)",4,1,94.543
"(3,2)",4,1,93.314
"(3,3)",4,1,91.851
"(3,4)",4,1,91.031
"(3,5)",4,3,96.406
"(3,6)",4,3,98.067
"(3,7)",4,3,98.211
